dataset,n_clients,trial,partition_method,frac_one_class,mean_unique_classes,mean_entropy
iris,100,16,Dirichlet (α=0.1),0.31,0.84,0.16538368776158585
iris,100,16,Forcé (1 classe/client),1.0,1.0,0.0
iris,100,17,IID,0.63,1.37,0.23344400882143923
iris,100,17,Dirichlet (α=10.0),0.01,1.5,0.4963092975357145
iris,100,17,Dirichlet (α=1.0),0.2,1.27,0.3456087814107222
iris,100,17,Dirichlet (α=0.5),0.24,1.13,0.2845439763232192
iris,100,17,Dirichlet (α=0.1),0.28,0.75,0.14555828112254057
iris,100,17,Forcé (1 classe/client),1.0,1.0,0.0
iris,100,18,IID,0.68,1.32,0.20189752114286638
iris,100,18,Dirichlet (α=10.0),0.0,1.5,0.49999999999999994
iris,100,18,Dirichlet (α=1.0),0.18,1.31,0.3670976937786484
iris,100,18,Dirichlet (α=0.5),0.27,1.16,0.2806218576881794
iris,100,18,Dirichlet (α=0.1),0.25,0.72,0.1517159786893587
iris,100,18,Forcé (1 classe/client),1.0,1.0,0.0
iris,100,19,IID,0.74,1.26,0.16404173592857896
iris,100,19,Dirichlet (α=10.0),0.0,1.49,0.4957732438392864
iris,100,19,Dirichlet (α=1.0),0.15,1.28,0.36592820276786253
iris,100,19,Dirichlet (α=0.5),0.32,1.21,0.28511399167147006
iris,100,19,Dirichlet (α=0.1),0.31,0.72,0.12686696079174697
iris,100,19,Forcé (1 classe/client),1.0,1.0,0.0
iris,100,20,IID,0.68,1.32,0.20189752114286638
iris,100,20,Dirichlet (α=10.0),0.0,1.49,0.4957732438392864
iris,100,20,Dirichlet (α=1.0),0.13,1.25,0.3630429383238358
iris,100,20,Dirichlet (α=0.5),0.3,1.18,0.2875144987537185
iris,100,20,Dirichlet (α=0.1),0.24,0.66,0.124817497639234
iris,100,20,Forcé (1 classe/client),1.0,1.0,0.0
iris,100,21,IID,0.66,1.34,0.2145161162142955
iris,100,21,Dirichlet (α=10.0),0.0,1.49,0.4957732438392864
iris,100,21,Dirichlet (α=1.0),0.17,1.31,0.37009022586804385
iris,100,21,Dirichlet (α=0.5),0.28,1.2,0.2946053446121354
iris,100,21,Dirichlet (α=0.1),0.24,0.77,0.16259839302518608
iris,100,21,Forcé (1 classe/client),1.0,1.0,0.0
iris,100,22,IID,0.64,1.36,0.22713471128572466
iris,100,22,Dirichlet (α=10.0),0.0,1.49,0.4957732438392864
iris,100,22,Dirichlet (α=1.0),0.16,1.26,0.3565699445656363
iris,100,22,Dirichlet (α=0.5),0.26,1.1,0.26687978078309044
iris,100,22,Dirichlet (α=0.1),0.26,0.75,0.1426793527049893
iris,100,22,Forcé (1 classe/client),1.0,1.0,0.0
iris,100,23,IID,0.66,1.34,0.2145161162142955
iris,100,23,Dirichlet (α=10.0),0.01,1.48,0.48892789260714364
iris,100,23,Dirichlet (α=1.0),0.25,1.31,0.3460649496429706
iris,100,23,Dirichlet (α=0.5),0.23,1.15,0.29154968346213556
iris,100,23,Dirichlet (α=0.1),0.26,0.72,0.1430078796322181
iris,100,23,Forcé (1 classe/client),1.0,1.0,0.0
iris,100,24,IID,0.67,1.33,0.20820681867858096
iris,100,24,Dirichlet (α=10.0),0.02,1.5,0.4926185950714291
iris,100,24,Dirichlet (α=1.0),0.13,1.21,0.34806705335801214
iris,100,24,Dirichlet (α=0.5),0.24,1.13,0.28028995345372143
iris,100,24,Dirichlet (α=0.1),0.23,0.7,0.14459532929874316
iris,100,24,Forcé (1 classe/client),1.0,1.0,0.0
iris,100,25,IID,0.68,1.32,0.20189752114286638
iris,100,25,Dirichlet (α=10.0),0.04,1.49,0.4820825413750009
iris,100,25,Dirichlet (α=1.0),0.19,1.29,0.35525219419647086
iris,100,25,Dirichlet (α=0.5),0.31,1.15,0.2705077312821832
iris,100,25,Dirichlet (α=0.1),0.2,0.76,0.17139200029324983
iris,100,25,Forcé (1 classe/client),1.0,1.0,0.0
iris,100,26,IID,0.61,1.39,0.24606260389286838
iris,100,26,Dirichlet (α=10.0),0.0,1.5,0.49999999999999994
iris,100,26,Dirichlet (α=1.0),0.16,1.28,0.3600730244143639
iris,100,26,Dirichlet (α=0.5),0.33,1.18,0.27306046093349035
iris,100,26,Dirichlet (α=0.1),0.27,0.77,0.15401182653454032
iris,100,26,Forcé (1 classe/client),1.0,1.0,0.0
iris,100,27,IID,0.72,1.28,0.17666033100000805
iris,100,27,Dirichlet (α=10.0),0.02,1.5,0.4926185950714291
iris,100,27,Dirichlet (α=1.0),0.18,1.35,0.3829103008751133
iris,100,27,Dirichlet (α=0.5),0.24,1.23,0.3155366204984011
iris,100,27,Dirichlet (α=0.1),0.22,0.7,0.1393263454288679
iris,100,27,Forcé (1 classe/client),1.0,1.0,0.0
iris,100,28,IID,0.69,1.31,0.19558822360715183
iris,100,28,Dirichlet (α=10.0),0.0,1.5,0.49999999999999994
iris,100,28,Dirichlet (α=1.0),0.26,1.32,0.34410340933929034
iris,100,28,Dirichlet (α=0.5),0.29,1.21,0.29516819717157694
iris,100,28,Dirichlet (α=0.1),0.25,0.63,0.11255146046445905
iris,100,28,Forcé (1 classe/client),1.0,1.0,0.0
iris,100,29,IID,0.67,1.33,0.20820681867858096
iris,100,29,Dirichlet (α=10.0),0.0,1.5,0.49999999999999994
iris,100,29,Dirichlet (α=1.0),0.19,1.34,0.3744379831000783
iris,100,29,Dirichlet (α=0.5),0.25,1.2,0.30322701953229214
iris,100,29,Dirichlet (α=0.1),0.23,0.67,0.13256752280860812
iris,100,29,Forcé (1 classe/client),1.0,1.0,0.0
breast_cancer,5,0,IID,0.0,2.0,0.9483157066840938
breast_cancer,5,0,Dirichlet (α=10.0),0.0,2.0,0.9209783796653396
breast_cancer,5,0,Dirichlet (α=1.0),0.0,2.0,0.8087172788476591
breast_cancer,5,0,Dirichlet (α=0.5),0.2,1.8,0.26530462821105577
breast_cancer,5,0,Dirichlet (α=0.1),0.4,1.2,0.20341131782563032
breast_cancer,5,0,Forcé (1 classe/client),1.0,1.0,0.0
breast_cancer,5,1,IID,0.0,2.0,0.949642658425546
breast_cancer,5,1,Dirichlet (α=10.0),0.0,2.0,0.9160301965021398
breast_cancer,5,1,Dirichlet (α=1.0),0.0,2.0,0.7700621670887267
breast_cancer,5,1,Dirichlet (α=0.5),0.0,2.0,0.6386906562385348
breast_cancer,5,1,Dirichlet (α=0.1),0.0,1.2,0.3437214418344135
breast_cancer,5,1,Forcé (1 classe/client),1.0,1.0,0.0
breast_cancer,5,2,IID,0.0,2.0,0.9486888906094931
breast_cancer,5,2,Dirichlet (α=10.0),0.0,2.0,0.9478882671289337
breast_cancer,5,2,Dirichlet (α=1.0),0.0,2.0,0.6121129403344556
breast_cancer,5,2,Dirichlet (α=0.5),0.0,2.0,0.6272405896593862
breast_cancer,5,2,Dirichlet (α=0.1),0.4,1.6,0.578847423483477
breast_cancer,5,2,Forcé (1 classe/client),1.0,1.0,0.0
breast_cancer,5,3,IID,0.0,2.0,0.9506724609556929
breast_cancer,5,3,Dirichlet (α=10.0),0.0,2.0,0.9432207464057271
breast_cancer,5,3,Dirichlet (α=1.0),0.0,2.0,0.6397922787402591
breast_cancer,5,3,Dirichlet (α=0.5),0.0,2.0,0.8165852122412769
breast_cancer,5,3,Dirichlet (α=0.1),0.2,1.8,0.48090380543351846
breast_cancer,5,3,Forcé (1 classe/client),1.0,1.0,0.0
breast_cancer,5,4,IID,0.0,2.0,0.9475553529575794
breast_cancer,5,4,Dirichlet (α=10.0),0.0,2.0,0.9153029692795581
breast_cancer,5,4,Dirichlet (α=1.0),0.0,2.0,0.7300727670281296
breast_cancer,5,4,Dirichlet (α=0.5),0.0,2.0,0.5342582425763889
breast_cancer,5,4,Dirichlet (α=0.1),0.2,1.4,0.1898454061028914
breast_cancer,5,4,Forcé (1 classe/client),1.0,1.0,0.0
breast_cancer,5,5,IID,0.0,2.0,0.9456137751684448
breast_cancer,5,5,Dirichlet (α=10.0),0.0,2.0,0.8882803223897472
breast_cancer,5,5,Dirichlet (α=1.0),0.0,2.0,0.6735942602050335
breast_cancer,5,5,Dirichlet (α=0.5),0.0,2.0,0.8287569983604195
breast_cancer,5,5,Dirichlet (α=0.1),0.8,1.2,0.013182882468648339
breast_cancer,5,5,Forcé (1 classe/client),1.0,1.0,0.0
breast_cancer,5,6,IID,0.0,2.0,0.9490214924638247
breast_cancer,5,6,Dirichlet (α=10.0),0.0,2.0,0.9111319155455295
breast_cancer,5,6,Dirichlet (α=1.0),0.0,2.0,0.6420432905065443
breast_cancer,5,6,Dirichlet (α=0.5),0.2,1.8,0.25727756115218864
breast_cancer,5,6,Dirichlet (α=0.1),0.2,1.4,0.2134275290783286
breast_cancer,5,6,Forcé (1 classe/client),1.0,1.0,0.0
breast_cancer,5,7,IID,0.0,2.0,0.9487744489593866
breast_cancer,5,7,Dirichlet (α=10.0),0.0,2.0,0.9404308158750977
breast_cancer,5,7,Dirichlet (α=1.0),0.0,2.0,0.7686257867611579
breast_cancer,5,7,Dirichlet (α=0.5),0.0,2.0,0.4375013539687842
breast_cancer,5,7,Dirichlet (α=0.1),0.2,1.4,0.3295339093610933
breast_cancer,5,7,Forcé (1 classe/client),1.0,1.0,0.0
breast_cancer,5,8,IID,0.0,2.0,0.9509639254299159
breast_cancer,5,8,Dirichlet (α=10.0),0.0,2.0,0.9291777168340936
breast_cancer,5,8,Dirichlet (α=1.0),0.0,2.0,0.9494473364333367
breast_cancer,5,8,Dirichlet (α=0.5),0.0,2.0,0.3025090861854422
breast_cancer,5,8,Dirichlet (α=0.1),0.2,1.4,0.5043911778485659
breast_cancer,5,8,Forcé (1 classe/client),1.0,1.0,0.0
breast_cancer,5,9,IID,0.0,2.0,0.9490654539321067
breast_cancer,5,9,Dirichlet (α=10.0),0.0,2.0,0.933829935114038
breast_cancer,5,9,Dirichlet (α=1.0),0.0,2.0,0.9482949462918618
breast_cancer,5,9,Dirichlet (α=0.5),0.0,2.0,0.6390240046972344
breast_cancer,5,9,Dirichlet (α=0.1),0.0,1.2,0.07134269351538128
breast_cancer,5,9,Forcé (1 classe/client),1.0,1.0,0.0
breast_cancer,5,10,IID,0.0,2.0,0.9497820886241668
breast_cancer,5,10,Dirichlet (α=10.0),0.0,2.0,0.9214437522564669
breast_cancer,5,10,Dirichlet (α=1.0),0.0,2.0,0.7484789847824255
breast_cancer,5,10,Dirichlet (α=0.5),0.0,2.0,0.6304920528693413
breast_cancer,5,10,Dirichlet (α=0.1),0.6,1.0,0.2
breast_cancer,5,10,Forcé (1 classe/client),1.0,1.0,0.0
breast_cancer,5,11,IID,0.0,2.0,0.9504512018537573
breast_cancer,5,11,Dirichlet (α=10.0),0.0,2.0,0.9033121564343434
breast_cancer,5,11,Dirichlet (α=1.0),0.0,2.0,0.7850724405041927
breast_cancer,5,11,Dirichlet (α=0.5),0.0,2.0,0.6464385209372533
breast_cancer,5,11,Dirichlet (α=0.1),0.2,1.4,0.4255343195788598
breast_cancer,5,11,Forcé (1 classe/client),1.0,1.0,0.0
breast_cancer,5,12,IID,0.0,2.0,0.9467965783439789
breast_cancer,5,12,Dirichlet (α=10.0),0.0,2.0,0.9298005972787571
breast_cancer,5,12,Dirichlet (α=1.0),0.0,2.0,0.7090593182200757
breast_cancer,5,12,Dirichlet (α=0.5),0.0,2.0,0.626554626389592
breast_cancer,5,12,Dirichlet (α=0.1),0.4,0.8,0.010978778204891064
breast_cancer,5,12,Forcé (1 classe/client),1.0,1.0,0.0
breast_cancer,5,13,IID,0.0,2.0,0.9439455802587613
breast_cancer,5,13,Dirichlet (α=10.0),0.0,2.0,0.9193707488771435
breast_cancer,5,13,Dirichlet (α=1.0),0.0,2.0,0.7542545082240529
breast_cancer,5,13,Dirichlet (α=0.5),0.0,2.0,0.8099892548109036
breast_cancer,5,13,Dirichlet (α=0.1),0.6,1.0,0.11684776232857119
breast_cancer,5,13,Forcé (1 classe/client),1.0,1.0,0.0
breast_cancer,5,14,IID,0.0,2.0,0.9429595840933315
breast_cancer,5,14,Dirichlet (α=10.0),0.0,2.0,0.9384062764121349
breast_cancer,5,14,Dirichlet (α=1.0),0.0,2.0,0.9180256743431956
breast_cancer,5,14,Dirichlet (α=0.5),0.0,2.0,0.5747147506466741
breast_cancer,5,14,Dirichlet (α=0.1),0.6,1.4,0.1651970301675968
breast_cancer,5,14,Forcé (1 classe/client),1.0,1.0,0.0
breast_cancer,5,15,IID,0.0,2.0,0.9398231914032602
breast_cancer,5,15,Dirichlet (α=10.0),0.0,2.0,0.9012012729246852
breast_cancer,5,15,Dirichlet (α=1.0),0.0,2.0,0.7717075914965819
breast_cancer,5,15,Dirichlet (α=0.5),0.2,1.8,0.4506606574869614
breast_cancer,5,15,Dirichlet (α=0.1),0.2,1.0,0.3869506336250116
breast_cancer,5,15,Forcé (1 classe/client),1.0,1.0,0.0
breast_cancer,5,16,IID,0.0,2.0,0.9503468532347229
breast_cancer,5,16,Dirichlet (α=10.0),0.0,2.0,0.9495905721166734
breast_cancer,5,16,Dirichlet (α=1.0),0.0,2.0,0.7351606346746473
breast_cancer,5,16,Dirichlet (α=0.5),0.0,2.0,0.6686643924089857
breast_cancer,5,16,Dirichlet (α=0.1),0.2,1.0,0.33678473729434594
breast_cancer,5,16,Forcé (1 classe/client),1.0,1.0,0.0
breast_cancer,5,17,IID,0.0,2.0,0.9485505312139493
breast_cancer,5,17,Dirichlet (α=10.0),0.0,2.0,0.9293461852537156
breast_cancer,5,17,Dirichlet (α=1.0),0.0,2.0,0.9017061435374597
breast_cancer,5,17,Dirichlet (α=0.5),0.2,1.8,0.5458876063837346
breast_cancer,5,17,Dirichlet (α=0.1),0.2,1.0,0.18406902968618194
breast_cancer,5,17,Forcé (1 classe/client),1.0,1.0,0.0
breast_cancer,5,18,IID,0.0,2.0,0.9497276404176356
breast_cancer,5,18,Dirichlet (α=10.0),0.0,2.0,0.927008485379214
breast_cancer,5,18,Dirichlet (α=1.0),0.0,2.0,0.5853063673913721
breast_cancer,5,18,Dirichlet (α=0.5),0.0,2.0,0.5755876453256012
breast_cancer,5,18,Dirichlet (α=0.1),0.6,1.4,0.24606594597636916
breast_cancer,5,18,Forcé (1 classe/client),1.0,1.0,0.0
breast_cancer,5,19,IID,0.0,2.0,0.9450152612308267
breast_cancer,5,19,Dirichlet (α=10.0),0.0,2.0,0.9024465320416974
breast_cancer,5,19,Dirichlet (α=1.0),0.0,2.0,0.5749934460088658
breast_cancer,5,19,Dirichlet (α=0.5),0.2,1.8,0.3959903728563672
breast_cancer,5,19,Dirichlet (α=0.1),0.2,1.4,0.3757442048674071
breast_cancer,5,19,Forcé (1 classe/client),1.0,1.0,0.0
breast_cancer,5,20,IID,0.0,2.0,0.9488075431127131
breast_cancer,5,20,Dirichlet (α=10.0),0.0,2.0,0.9395338924495371
breast_cancer,5,20,Dirichlet (α=1.0),0.0,2.0,0.6964956170660557
breast_cancer,5,20,Dirichlet (α=0.5),0.0,2.0,0.717854878451539
breast_cancer,5,20,Dirichlet (α=0.1),0.4,1.6,0.41205607691021695
breast_cancer,5,20,Forcé (1 classe/client),1.0,1.0,0.0
breast_cancer,5,21,IID,0.0,2.0,0.9397527671602923
breast_cancer,5,21,Dirichlet (α=10.0),0.0,2.0,0.9234965894074041
breast_cancer,5,21,Dirichlet (α=1.0),0.2,1.8,0.7550757035477529
breast_cancer,5,21,Dirichlet (α=0.5),0.0,2.0,0.9308272102407129
breast_cancer,5,21,Dirichlet (α=0.1),0.6,1.4,0.1678943514932999
breast_cancer,5,21,Forcé (1 classe/client),1.0,1.0,0.0
breast_cancer,5,22,IID,0.0,2.0,0.9472039830166477
breast_cancer,5,22,Dirichlet (α=10.0),0.0,2.0,0.9281952922899483
breast_cancer,5,22,Dirichlet (α=1.0),0.0,2.0,0.9539135455877344
breast_cancer,5,22,Dirichlet (α=0.5),0.2,1.8,0.5072385460433163
breast_cancer,5,22,Dirichlet (α=0.1),0.6,1.4,0.2991271380477821
breast_cancer,5,22,Forcé (1 classe/client),1.0,1.0,0.0
breast_cancer,5,23,IID,0.0,2.0,0.9363053699617492
breast_cancer,5,23,Dirichlet (α=10.0),0.0,2.0,0.9219867360830156
breast_cancer,5,23,Dirichlet (α=1.0),0.0,2.0,0.6208037607265074
breast_cancer,5,23,Dirichlet (α=0.5),0.2,1.8,0.7099099705522769
breast_cancer,5,23,Dirichlet (α=0.1),0.4,1.2,0.2921145347472852
breast_cancer,5,23,Forcé (1 classe/client),1.0,1.0,0.0
breast_cancer,5,24,IID,0.0,2.0,0.9417879242377187
breast_cancer,5,24,Dirichlet (α=10.0),0.0,2.0,0.9071584688968117
breast_cancer,5,24,Dirichlet (α=1.0),0.2,1.8,0.3647539167487369
breast_cancer,5,24,Dirichlet (α=0.5),0.0,2.0,0.8351014561848901
breast_cancer,5,24,Dirichlet (α=0.1),0.4,1.2,0.28751251735451383
breast_cancer,5,24,Forcé (1 classe/client),1.0,1.0,0.0
breast_cancer,5,25,IID,0.0,2.0,0.9509923134025817
breast_cancer,5,25,Dirichlet (α=10.0),0.0,2.0,0.9078824802117827
breast_cancer,5,25,Dirichlet (α=1.0),0.0,2.0,0.6957386732797027
breast_cancer,5,25,Dirichlet (α=0.5),0.0,2.0,0.6200024073676047
breast_cancer,5,25,Dirichlet (α=0.1),0.4,1.2,0.05586816032549437
breast_cancer,5,25,Forcé (1 classe/client),1.0,1.0,0.0
breast_cancer,5,26,IID,0.0,2.0,0.9498710438085821
breast_cancer,5,26,Dirichlet (α=10.0),0.0,2.0,0.9236673152041934
breast_cancer,5,26,Dirichlet (α=1.0),0.0,2.0,0.8280139368954306
breast_cancer,5,26,Dirichlet (α=0.5),0.0,2.0,0.5068781293677533
breast_cancer,5,26,Dirichlet (α=0.1),0.2,1.4,0.268356636785619
breast_cancer,5,26,Forcé (1 classe/client),1.0,1.0,0.0
breast_cancer,5,27,IID,0.0,2.0,0.9483107468093767
breast_cancer,5,27,Dirichlet (α=10.0),0.0,2.0,0.9195197640796392
breast_cancer,5,27,Dirichlet (α=1.0),0.2,1.8,0.37977892930822715
breast_cancer,5,27,Dirichlet (α=0.5),0.0,2.0,0.7111248169193252
breast_cancer,5,27,Dirichlet (α=0.1),0.6,1.4,0.2449289632558967
breast_cancer,5,27,Forcé (1 classe/client),1.0,1.0,0.0
breast_cancer,5,28,IID,0.0,2.0,0.9509200119114807
breast_cancer,5,28,Dirichlet (α=10.0),0.0,2.0,0.9447812816357228
breast_cancer,5,28,Dirichlet (α=1.0),0.0,2.0,0.6499330435674492
breast_cancer,5,28,Dirichlet (α=0.5),0.0,2.0,0.44915775025455895
breast_cancer,5,28,Dirichlet (α=0.1),0.2,1.0,0.18492730313894185
breast_cancer,5,28,Forcé (1 classe/client),1.0,1.0,0.0
breast_cancer,5,29,IID,0.0,2.0,0.9511186676665936
breast_cancer,5,29,Dirichlet (α=10.0),0.0,2.0,0.9354136370917978
breast_cancer,5,29,Dirichlet (α=1.0),0.0,2.0,0.6973905897270425
breast_cancer,5,29,Dirichlet (α=0.5),0.0,2.0,0.6229634388371824
breast_cancer,5,29,Dirichlet (α=0.1),0.4,1.2,0.38579027224852397
breast_cancer,5,29,Forcé (1 classe/client),1.0,1.0,0.0
breast_cancer,10,0,IID,0.0,2.0,0.9384960243344287
breast_cancer,10,0,Dirichlet (α=10.0),0.0,2.0,0.921083843522031
breast_cancer,10,0,Dirichlet (α=1.0),0.0,2.0,0.8272413648630381
breast_cancer,10,0,Dirichlet (α=0.5),0.0,2.0,0.8024561113355029
breast_cancer,10,0,Dirichlet (α=0.1),0.6,1.4,0.19655493742741562
breast_cancer,10,0,Forcé (1 classe/client),1.0,1.0,0.0
breast_cancer,10,1,IID,0.0,2.0,0.9341498885047601
breast_cancer,10,1,Dirichlet (α=10.0),0.0,2.0,0.930742392381408
breast_cancer,10,1,Dirichlet (α=1.0),0.0,2.0,0.7970517695604366
breast_cancer,10,1,Dirichlet (α=0.5),0.3,1.7,0.4382045741111648
breast_cancer,10,1,Dirichlet (α=0.1),0.4,1.4,0.42849136042324726
breast_cancer,10,1,Forcé (1 classe/client),1.0,1.0,0.0
breast_cancer,10,2,IID,0.0,2.0,0.9452785119997399
breast_cancer,10,2,Dirichlet (α=10.0),0.0,2.0,0.9298191729090671
breast_cancer,10,2,Dirichlet (α=1.0),0.0,2.0,0.8614614290738093
breast_cancer,10,2,Dirichlet (α=0.5),0.1,1.9,0.5698087064857017
breast_cancer,10,2,Dirichlet (α=0.1),0.4,1.0,0.08339255618285768
breast_cancer,10,2,Forcé (1 classe/client),1.0,1.0,0.0
breast_cancer,10,3,IID,0.0,2.0,0.937495943005489
breast_cancer,10,3,Dirichlet (α=10.0),0.0,2.0,0.8986944197010691
breast_cancer,10,3,Dirichlet (α=1.0),0.0,2.0,0.663163098555976
breast_cancer,10,3,Dirichlet (α=0.5),0.0,2.0,0.644740079770219
breast_cancer,10,3,Dirichlet (α=0.1),0.4,1.4,0.3749269311637695
breast_cancer,10,3,Forcé (1 classe/client),1.0,1.0,0.0
breast_cancer,10,4,IID,0.0,2.0,0.9420792344739247
breast_cancer,10,4,Dirichlet (α=10.0),0.0,2.0,0.941310893925208
breast_cancer,10,4,Dirichlet (α=1.0),0.0,2.0,0.7954743304898727
breast_cancer,10,4,Dirichlet (α=0.5),0.0,2.0,0.7735994863700875
breast_cancer,10,4,Dirichlet (α=0.1),0.5,1.1,0.26501341831414665
breast_cancer,10,4,Forcé (1 classe/client),1.0,1.0,0.0
breast_cancer,10,5,IID,0.0,2.0,0.9396692113743489
breast_cancer,10,5,Dirichlet (α=10.0),0.0,2.0,0.9434087077671117
breast_cancer,10,5,Dirichlet (α=1.0),0.0,2.0,0.7876619601029865
breast_cancer,10,5,Dirichlet (α=0.5),0.2,1.8,0.576088332303472
breast_cancer,10,5,Dirichlet (α=0.1),0.3,1.3,0.2441137644729535
breast_cancer,10,5,Forcé (1 classe/client),1.0,1.0,0.0
breast_cancer,10,6,IID,0.0,2.0,0.9338384463693841
breast_cancer,10,6,Dirichlet (α=10.0),0.0,2.0,0.9353081773703295
breast_cancer,10,6,Dirichlet (α=1.0),0.0,2.0,0.7800879842839616
breast_cancer,10,6,Dirichlet (α=0.5),0.2,1.8,0.4158093957186403
breast_cancer,10,6,Dirichlet (α=0.1),0.4,1.2,0.1947745342025275
breast_cancer,10,6,Forcé (1 classe/client),1.0,1.0,0.0
breast_cancer,10,7,IID,0.0,2.0,0.9443492313768813
breast_cancer,10,7,Dirichlet (α=10.0),0.0,2.0,0.936488974044288
breast_cancer,10,7,Dirichlet (α=1.0),0.0,2.0,0.7065698206899265
breast_cancer,10,7,Dirichlet (α=0.5),0.0,2.0,0.5843174297097291
breast_cancer,10,7,Dirichlet (α=0.1),0.4,1.0,0.12555591662961613
breast_cancer,10,7,Forcé (1 classe/client),1.0,1.0,0.0
breast_cancer,10,8,IID,0.0,2.0,0.9427612198375062
breast_cancer,10,8,Dirichlet (α=10.0),0.0,2.0,0.9278389976307777
breast_cancer,10,8,Dirichlet (α=1.0),0.0,2.0,0.8814364195608213
breast_cancer,10,8,Dirichlet (α=0.5),0.0,2.0,0.6150580350949392
breast_cancer,10,8,Dirichlet (α=0.1),0.3,1.1,0.14199115443226173
breast_cancer,10,8,Forcé (1 classe/client),1.0,1.0,0.0
breast_cancer,10,9,IID,0.0,2.0,0.9408754218490933
breast_cancer,10,9,Dirichlet (α=10.0),0.0,2.0,0.9389798203461247
breast_cancer,10,9,Dirichlet (α=1.0),0.0,2.0,0.7091447636001436
breast_cancer,10,9,Dirichlet (α=0.5),0.0,2.0,0.812835747838581
breast_cancer,10,9,Dirichlet (α=0.1),0.2,1.6,0.3939228717101831
breast_cancer,10,9,Forcé (1 classe/client),1.0,1.0,0.0
breast_cancer,10,10,IID,0.0,2.0,0.9420409799277778
breast_cancer,10,10,Dirichlet (α=10.0),0.0,2.0,0.9290734096116167
breast_cancer,10,10,Dirichlet (α=1.0),0.0,2.0,0.5668121208824457
breast_cancer,10,10,Dirichlet (α=0.5),0.1,1.9,0.4799119061490423
breast_cancer,10,10,Dirichlet (α=0.1),0.7,1.3,0.17960775784652833
breast_cancer,10,10,Forcé (1 classe/client),1.0,1.0,0.0
breast_cancer,10,11,IID,0.0,2.0,0.9472609320935398
breast_cancer,10,11,Dirichlet (α=10.0),0.0,2.0,0.9403649408554811
breast_cancer,10,11,Dirichlet (α=1.0),0.0,2.0,0.7699216182194576
breast_cancer,10,11,Dirichlet (α=0.5),0.1,1.9,0.689903343451087
breast_cancer,10,11,Dirichlet (α=0.1),0.3,1.3,0.32561312665814723
breast_cancer,10,11,Forcé (1 classe/client),1.0,1.0,0.0
breast_cancer,10,12,IID,0.0,2.0,0.9442966992783088
breast_cancer,10,12,Dirichlet (α=10.0),0.0,2.0,0.9340690031370084
breast_cancer,10,12,Dirichlet (α=1.0),0.0,2.0,0.7872838255638405
breast_cancer,10,12,Dirichlet (α=0.5),0.1,1.9,0.7093247402450424
breast_cancer,10,12,Dirichlet (α=0.1),0.1,1.1,0.4465147197718965
breast_cancer,10,12,Forcé (1 classe/client),1.0,1.0,0.0
breast_cancer,10,13,IID,0.0,2.0,0.9475391288600425
breast_cancer,10,13,Dirichlet (α=10.0),0.0,2.0,0.9345932258625396
breast_cancer,10,13,Dirichlet (α=1.0),0.0,2.0,0.7685535125565931
breast_cancer,10,13,Dirichlet (α=0.5),0.0,2.0,0.633621327467805
breast_cancer,10,13,Dirichlet (α=0.1),0.3,1.3,0.350426486511195
breast_cancer,10,13,Forcé (1 classe/client),1.0,1.0,0.0
breast_cancer,10,14,IID,0.0,2.0,0.9471015201129885
breast_cancer,10,14,Dirichlet (α=10.0),0.0,2.0,0.9081945415056186
breast_cancer,10,14,Dirichlet (α=1.0),0.0,2.0,0.7174091749819322
breast_cancer,10,14,Dirichlet (α=0.5),0.0,2.0,0.8720199346880408
breast_cancer,10,14,Dirichlet (α=0.1),0.6,1.2,0.20731653352876417
breast_cancer,10,14,Forcé (1 classe/client),1.0,1.0,0.0
breast_cancer,10,15,IID,0.0,2.0,0.9362543604164065
breast_cancer,10,15,Dirichlet (α=10.0),0.0,2.0,0.9296630901399394
breast_cancer,10,15,Dirichlet (α=1.0),0.0,2.0,0.6144841850818835
breast_cancer,10,15,Dirichlet (α=0.5),0.1,1.9,0.3305167591029471
breast_cancer,10,15,Dirichlet (α=0.1),0.5,1.3,0.15255068732294702
breast_cancer,10,15,Forcé (1 classe/client),1.0,1.0,0.0
breast_cancer,10,16,IID,0.0,2.0,0.9434892654588068
